Modèles	Étiquettes	Précision	Rappel	F-mesure	Nombre d'occurences
len=4,9_MNB_rel-freq_	macro_moyenne	0.9095225176342919	0.5351498827949144	0.5510811941964285	_
len=1,8_MNB_rel-freq_	0	0.9402511477180664	0.9999282021826537	0.9691718858733472	13928
len=1,8_MNB_rel-freq_	1	0.75	0.0033783783783783786	0.006726457399103139	888
len=1,8_MNB_rel-freq_	macro_moyenne	0.8451255738590332	0.501653290280516	0.4879491716362252	_
len=2,10_MNB_rel-freq_	0	0.9432172381081447	0.9994256174612292	0.9705082618699017	13928
len=2,10_MNB_rel-freq_	1	0.8620689655172413	0.05630630630630631	0.10570824524312897	888
len=2,10_MNB_rel-freq_	macro_moyenne	0.902643101812693	0.5278659618837678	0.5381082535565154	_
len=5,9_MNB_rel-freq_	0	0.9427139761646804	0.9995692130959218	0.9703094507945359	13928
len=5,9_MNB_rel-freq_	1	0.875	0.0472972972972973	0.08974358974358974	888
len=5,9_MNB_rel-freq_	macro_moyenne	0.9088569880823403	0.5234332551966095	0.5300265202690628	_
len=7,10_MNB_rel-freq_	0	0.941446923597025	0.9997128087306146	0.969705411240337	13928
len=7,10_MNB_rel-freq_	1	0.8461538461538461	0.024774774774774775	0.04814004376367615	888
len=7,10_MNB_rel-freq_	macro_moyenne	0.8938003848754356	0.5122437917526947	0.5089227275020066	_
len=3,9_MNB_rel-freq_	0	0.943981010512038	0.9993538196438828	0.9708785268370941	13928
len=3,9_MNB_rel-freq_	1	0.8732394366197183	0.06981981981981981	0.12930135557872785	888
len=3,9_MNB_rel-freq_	macro_moyenne	0.9086102235658782	0.5345868197318513	0.550089941207911	_
len=6,8_MNB_rel-freq_	0	0.9403186605455036	1.0	0.969241475295755	13928
len=6,8_MNB_rel-freq_	1	1.0	0.0045045045045045045	0.008968609865470852	888
len=6,8_MNB_rel-freq_	macro_moyenne	0.9701593302727518	0.5022522522522522	0.48910504258061294	_
len=2,9_MNB_rel-freq_	0	0.942837792075855	0.9994974152785755	0.9703411982016521	13928
len=2,9_MNB_rel-freq_	1	0.8627450980392157	0.04954954954954955	0.09371671991480297	888
len=2,9_MNB_rel-freq_	macro_moyenne	0.9027914450575354	0.5245234824140625	0.5320289590582276	_
len=7,8_MNB_rel-freq_	0	0.9400647948164147	1.0	0.9691065961591985	13928
len=7,8_MNB_rel-freq_	1	0.0	0.0	0.0	888
len=7,8_MNB_rel-freq_	macro_moyenne	0.47003239740820735	0.5	0.48455329807959924	_
len=4,8_MNB_rel-freq_	0	0.942830048093206	0.9993538196438828	0.9702694224669758	13928
len=4,8_MNB_rel-freq_	1	0.8301886792452831	0.04954954954954955	0.09351753453772582	888
len=4,8_MNB_rel-freq_	macro_moyenne	0.8865093636692445	0.5244516845967162	0.5318934785023508	_
len=1,9_MNB_rel-freq_	0	0.940314631017487	0.9999282021826537	0.9692056091026132	13928
len=1,9_MNB_rel-freq_	1	0.8	0.0045045045045045045	0.008958566629339306	888
len=1,9_MNB_rel-freq_	macro_moyenne	0.8701573155087435	0.5022163533435791	0.4890820878659763	_
len=5,8_MNB_rel-freq_	0	0.9409459459459459	0.9998564043653073	0.9695071010860484	13928
len=5,8_MNB_rel-freq_	1	0.875	0.015765765765765764	0.030973451327433624	888
len=5,8_MNB_rel-freq_	macro_moyenne	0.907972972972973	0.5078110850655365	0.500240276206741	_
