Modèles	Étiquettes	Précision	Rappel	F-mesure	Nombre d'occurences
MNB__len=10_sup=0.2	macro_moyenne	0.529893850009601	0.5363144951384469	0.1329976081988816	_
MNB__len=7_sup=0.1	0	0.9708146247594612	0.21733199310740953	0.3551566349876804	13928
MNB__len=7_sup=0.1	1	0.06813130449649513	0.8975225225225225	0.12664865723820118	888
MNB__len=7_sup=0.1	macro_moyenne	0.5194729646279782	0.557427257814966	0.2409026461129408	_
MNB__len=10_sup=0.3	0	0.9971542401821286	0.12578977599080987	0.22339815109977684	13928
MNB__len=10_sup=0.3	1	0.06761620338463895	0.9943693693693694	0.12662221266222126	888
MNB__len=10_sup=0.3	macro_moyenne	0.5323852217833838	0.5600795726800896	0.17501018188099904	_
MNB__len=5_sup=0.9	0	1.0	0.008543940264215968	0.016943119527301202	13928
MNB__len=5_sup=0.9	1	0.06042049397836293	1.0	0.11395572666025024	888
MNB__len=5_sup=0.9	macro_moyenne	0.5302102469891815	0.504271970132108	0.06544942309377572	_
MNB__len=10_sup=0.1	0	0.9870848708487084	0.11523549684089604	0.20637778063520637	13928
MNB__len=10_sup=0.1	1	0.06573161485974223	0.9763513513513513	0.12317090495809063	888
MNB__len=10_sup=0.1	macro_moyenne	0.5264082428542254	0.5457934240961236	0.1647743427966485	_
MNB__len=7_sup=0.2	0	0.9695636230289696	0.18983342906375647	0.3175022515761033	13928
MNB__len=7_sup=0.2	1	0.06658946149392009	0.9065315315315315	0.1240656546197118	888
MNB__len=7_sup=0.2	macro_moyenne	0.5180765422614448	0.548182480297644	0.22078395309790755	_
MNB__len=7_sup=0.3	0	0.9662100456621004	0.07596209075244112	0.14085069560007987	13928
MNB__len=7_sup=0.3	1	0.06202171853363458	0.9583333333333334	0.11650352522417688	888
MNB__len=7_sup=0.3	macro_moyenne	0.5141158820978675	0.5171477120428872	0.12867711041212837	_
MNB__len=4_sup=0.3	0	0.9733769266697805	0.29925330269959793	0.45777045579352005	13928
MNB__len=4_sup=0.3	1	0.07347636225555344	0.8716216216216216	0.13552792855892137	888
MNB__len=4_sup=0.3	macro_moyenne	0.523426644462667	0.5854374621606098	0.2966491921762207	_
MNB__len=4_sup=0.2	0	0.9887669134541741	0.2780729465824239	0.43407116839450827	13928
MNB__len=4_sup=0.2	1	0.07743829709147629	0.9504504504504504	0.14320861966573345	888
MNB__len=4_sup=0.2	macro_moyenne	0.5331026052728252	0.6142616985164371	0.28863989403012086	_
MNB__len=8_sup=0.4	0	0.9949077021005729	0.11221998851234923	0.201690431640751	13928
MNB__len=8_sup=0.4	1	0.06644016610041525	0.990990990990991	0.12453123894431471	888
MNB__len=8_sup=0.4	macro_moyenne	0.530673934100494	0.5516054897516701	0.16311083529253287	_
MNB__len=8_sup=0.6	0	0.9976762199845082	0.18495117748420448	0.312053301029679	13928
MNB__len=8_sup=0.6	1	0.07209416380578715	0.9932432432432432	0.1344307270233196	888
MNB__len=8_sup=0.6	macro_moyenne	0.5348851918951476	0.5890972103637239	0.2232420140264993	_
MNB__len=6_sup=0.9	0	0.9655419956927495	0.1931361286616887	0.321885844202465	13928
MNB__len=6_sup=0.9	1	0.0658354114713217	0.8918918918918919	0.12261960055736183	888
MNB__len=6_sup=0.9	macro_moyenne	0.5156887035820356	0.5425140102767902	0.22225272237991342	_
MNB__len=4_sup=0.1	0	0.9798572561459159	0.44356691556576683	0.610685513764642	13928
MNB__len=4_sup=0.1	1	0.0894136999177535	0.8569819819819819	0.1619321204383445	888
MNB__len=4_sup=0.1	macro_moyenne	0.5346354780318348	0.6502744487738744	0.38630881710149323	_
MNB__len=6_sup=0.8	0	0.9421081376297106	0.12385123492245836	0.21892252046449648	13928
MNB__len=6_sup=0.8	1	0.06022333461686562	0.8806306306306306	0.11273697109493261	888
MNB__len=6_sup=0.8	macro_moyenne	0.5011657361232881	0.5022409327765445	0.16582974577971454	_
MNB__len=8_sup=0.7	0	0.9979846835953244	0.1777713957495692	0.30178560546041805	13928
