Modèles	Étiquettes	Précision	Rappel	F-mesure	Nombre d'occurences
len=6,9_DT10_abs-freq_	0	0.9692998076786096	0.9770246984491672	0.973146923159438	13928
len=6,9_DT10_abs-freq_	1	0.5881595881595881	0.5146396396396397	0.548948948948949	888
len=6,9_DT10_abs-freq_	macro_moyenne	0.7787296979190989	0.7458321690444034	0.7610479360541935	_
len=5,9_DT10_abs-freq_	0	0.9695503699487763	0.9784606547960942	0.9739851343624929	13928
len=5,9_DT10_abs-freq_	1	0.6052631578947368	0.5180180180180181	0.558252427184466	888
len=5,9_DT10_abs-freq_	macro_moyenne	0.7874067639217566	0.7482393364070561	0.7661187807734795	_
len=6,8_DT10_abs-freq_	0	0.969295433497186	0.9768811028144745	0.9730734847130342	13928
len=6,8_DT10_abs-freq_	1	0.5866495507060334	0.5146396396396397	0.5482903419316137	888
len=6,8_DT10_abs-freq_	macro_moyenne	0.7779724921016098	0.7457603712270571	0.7606819133223239	_
len=1,1_DT10_abs-freq_	0	0.9814099292848291	0.9665422171165996	0.9739193344185205	13928
len=1,1_DT10_abs-freq_	1	0.5759781619654231	0.7128378378378378	0.6371414192249623	888
len=1,1_DT10_abs-freq_	macro_moyenne	0.7786940456251261	0.8396900274772188	0.8055303768217414	_
len=7,10_DT10_abs-freq_	0	0.9700757034709327	0.9752297530155083	0.9726459004654494	13928
len=7,10_DT10_abs-freq_	1	0.5761670761670762	0.5281531531531531	0.5511163337250293	888
len=7,10_DT10_abs-freq_	macro_moyenne	0.7731213898190045	0.7516914530843307	0.7618811170952393	_
len=3,8_DT10_abs-freq_	0	0.9713146843191687	0.9797530155083285	0.9755156021017264	13928
len=3,8_DT10_abs-freq_	1	0.6323337679269883	0.5461711711711712	0.5861027190332326	888
len=3,8_DT10_abs-freq_	macro_moyenne	0.8018242261230785	0.7629620933397498	0.7808091605674795	_
len=3,5_DT10_abs-freq_	0	0.9712163416898792	0.9763067202757036	0.9737548784417631	13928
len=3,5_DT10_abs-freq_	1	0.5950920245398773	0.5461711711711712	0.5695830886670581	888
len=3,5_DT10_abs-freq_	macro_moyenne	0.7831541831148783	0.7612389457234374	0.7716689835544106	_
len=3,6_DT10_abs-freq_	0	0.9717988890471443	0.9797530155083285	0.9757597425813371	13928
len=3,6_DT10_abs-freq_	1	0.6356589147286822	0.5540540540540541	0.592057761732852	888
len=3,6_DT10_abs-freq_	macro_moyenne	0.8037289018879132	0.7669035347811912	0.7839087521570945	_
len=1,2_DT10_abs-freq_	0	0.9761153349591163	0.9770964962665135	0.976605669178328	13928
