Modèles	Étiquettes	Précision	Rappel	F-mesure	Nombre d'occurences
len=2,2_DT10_rel-freq_	0	0.9723111965264432	0.9807581849511775	0.9765164242055975	13928
len=2,2_DT10_rel-freq_	1	0.6505867014341591	0.5619369369369369	0.6030211480362537	888
len=2,2_DT10_rel-freq_	macro_moyenne	0.8114489489803012	0.7713475609440572	0.7897687861209256	_
len=5,6_DT10_rel-freq_	0	0.9712925460100903	0.9814043653072947	0.9763222742044927	13928
len=5,6_DT10_rel-freq_	1	0.6514131897711979	0.545045045045045	0.5935009196811772	888
len=5,6_DT10_rel-freq_	macro_moyenne	0.8113528678906441	0.7632247051761698	0.784911596942835	_
len=3,6_DT10_rel-freq_	0	0.9760332950631458	0.976593911545089	0.9763135228251507	13928
len=3,6_DT10_rel-freq_	1	0.6295454545454545	0.6238738738738738	0.6266968325791856	888
len=3,6_DT10_rel-freq_	macro_moyenne	0.8027893748043002	0.8002338927094814	0.8015051777021682	_
len=1,2_DT10_rel-freq_	0	0.9746998284734134	0.9791786329695578	0.9769340974212035	13928
len=1,2_DT10_rel-freq_	1	0.6480582524271845	0.6013513513513513	0.6238317757009345	888
len=1,2_DT10_rel-freq_	macro_moyenne	0.811379040450299	0.7902649921604545	0.8003829365610691	_
len=6,6_DT10_rel-freq_	0	0.9719752471726296	0.9811171740379092	0.9765248150927217	13928
len=6,6_DT10_rel-freq_	1	0.6525759577278731	0.5563063063063063	0.6006079027355623	888
len=6,6_DT10_rel-freq_	macro_moyenne	0.8122756024502513	0.7687117401721077	0.7885663589141421	_
len=10,10_DT10_rel-freq_	0	0.9727052451539339	0.9799684089603676	0.9763233190271816	13928
len=10,10_DT10_rel-freq_	1	0.6441326530612245	0.5686936936936937	0.604066985645933	888
len=10,10_DT10_rel-freq_	macro_moyenne	0.8084189491075792	0.7743310513270307	0.7901951523365573	_
len=2,3_DT10_rel-freq_	0	0.9749964280611516	0.9798966111430213	0.9774403781422331	13928
len=2,3_DT10_rel-freq_	1	0.6577017114914425	0.6058558558558559	0.6307151230949589	888
len=2,3_DT10_rel-freq_	macro_moyenne	0.8163490697762971	0.7928762334994386	0.804077750618596	_
len=5,10_DT10_rel-freq_	0	0.9713330487978376	0.9803991958644457	0.9758450653898378	13928
len=5,10_DT10_rel-freq_	1	0.6398416886543535	0.5461711711711712	0.5893074119076549	888
len=5,10_DT10_rel-freq_	macro_moyenne	0.8055873687260955	0.7632851835178085	0.7825762386487464	_
len=5,7_DT10_rel-freq_	0	0.9712578258394992	0.9801838024124067	0.9757004002287022	13928
len=5,7_DT10_rel-freq_	1	0.6368421052631579	0.545045045045045	0.587378640776699	888
len=5,7_DT10_rel-freq_	macro_moyenne	0.8040499655513285	0.7626144237287258	0.7815395205027006	_
len=5,9_DT10_rel-freq_	0	0.9722301338649957	0.9803273980470993	0.9762619762619763	13928
len=5,9_DT10_rel-freq_	1	0.6450777202072538	0.5608108108108109	0.6	888
len=5,9_DT10_rel-freq_	macro_moyenne	0.8086539270361248	0.7705691044289551	0.7881309881309881	_
len=7,10_DT10_rel-freq_	0	0.9722301338649957	0.9803273980470993	0.9762619762619763	13928
len=7,10_DT10_rel-freq_	1	0.6450777202072538	0.5608108108108109	0.6	888
len=7,10_DT10_rel-freq_	macro_moyenne	0.8086539270361248	0.7705691044289551	0.7881309881309881	_
len=1,1_DT10_rel-freq_	0	0.9831081081081081	0.9610855829982768	0.9719721173395295	13928
len=1,1_DT10_rel-freq_	1	0.5483333333333333	0.740990990990991	0.6302681992337164	888
len=1,1_DT10_rel-freq_	macro_moyenne	0.7657207207207207	0.8510382869946339	0.801120158286623	_
len=6,8_DT10_rel-freq_	0	0.9720025646505663	0.9796094198736358	0.975791167530842	13928
len=6,8_DT10_rel-freq_	1	0.6354300385109114	0.5574324324324325	0.593881223755249	888
len=6,8_DT10_rel-freq_	macro_moyenne	0.8037163015807389	0.7685209261530341	0.7848361956430455	_
len=3,8_DT10_rel-freq_	0	0.9760195290063182	0.9760195290063182	0.9760195290063182	13928
len=3,8_DT10_rel-freq_	1	0.6238738738738738	0.6238738738738738	0.6238738738738738	888
len=3,8_DT10_rel-freq_	macro_moyenne	0.799946701440096	0.799946701440096	0.799946701440096	_
len=3,5_DT10_rel-freq_	0	0.9759494579653959	0.9760195290063182	0.9759844922281653	13928
len=3,5_DT10_rel-freq_	1	0.6234498308906427	0.6227477477477478	0.6230985915492957	888
len=3,5_DT10_rel-freq_	macro_moyenne	0.7996996444280193	0.799383638377033	0.7995415418887305	_
len=1,7_DT10_rel-freq_	0	0.9744543828264759	0.9777426766226307	0.9760957603125113	13928
len=1,7_DT10_rel-freq_	1	0.6313912009512486	0.597972972972973	0.6142278773857722	888
len=1,7_DT10_rel-freq_	macro_moyenne	0.8029227918888622	0.7878578247978019	0.7951618188491418	_
len=4,7_DT10_rel-freq_	0	0.9752089733514324	0.980040206777714	0.9776186213070724	13928
len=4,7_DT10_rel-freq_	1	0.6605616605616605	0.6092342342342343	0.6338605741066198	888
len=4,7_DT10_rel-freq_	macro_moyenne	0.8178853169565465	0.7946372205059742	0.8057395977068461	_
len=3,3_DT10_rel-freq_	0	0.9756760623837459	0.9791786329695578	0.9774242098473447	13928
len=3,3_DT10_rel-freq_	1	0.6539379474940334	0.6171171171171171	0.6349942062572421	888
len=3,3_DT10_rel-freq_	macro_moyenne	0.8148070049388897	0.7981478750433375	0.8062092080522933	_
len=1,10_DT10_rel-freq_	0	0.9744616925388082	0.9780298678920161	0.9762425197979002	13928
len=1,10_DT10_rel-freq_	1	0.6344086021505376	0.597972972972973	0.6156521739130435	888
len=1,10_DT10_rel-freq_	macro_moyenne	0.8044351473446729	0.7880014204324945	0.7959473468554719	_
len=2,6_DT10_rel-freq_	0	0.9749928551014576	0.9797530155083285	0.9773671393783127	13928
len=2,6_DT10_rel-freq_	1	0.6560975609756098	0.6058558558558559	0.629976580796253	888
len=2,6_DT10_rel-freq_	macro_moyenne	0.8155452080385337	0.7928044356820922	0.8036718600872828	_
len=9,10_DT10_rel-freq_	0	0.9715973804100227	0.9799684089603676	0.9757649413783243	13928
len=9,10_DT10_rel-freq_	1	0.63671875	0.5506756756756757	0.5905797101449275	888
len=9,10_DT10_rel-freq_	macro_moyenne	0.8041580652050113	0.7653220423180216	0.7831723257616259	_
len=7,8_DT10_rel-freq_	0	0.9722954205540916	0.9801838024124067	0.97622367621295	13928
len=7,8_DT10_rel-freq_	1	0.6438709677419355	0.5619369369369369	0.6001202645820807	888
len=7,8_DT10_rel-freq_	macro_moyenne	0.8080831941480136	0.7710603696746718	0.7881719703975154	_
len=3,10_DT10_rel-freq_	0	0.9751254480286738	0.9766657093624354	0.9758949709448311	13928
len=3,10_DT10_rel-freq_	1	0.6247113163972287	0.6092342342342343	0.6168757126567845	888
len=3,10_DT10_rel-freq_	macro_moyenne	0.7999183822129512	0.7929499717983348	0.7963853418008078	_
len=2,5_DT10_rel-freq_	0	0.9743589743589743	0.9794658242389431	0.9769057252318377	13928
len=2,5_DT10_rel-freq_	1	0.649079754601227	0.5957207207207207	0.6212566059894303	888
len=2,5_DT10_rel-freq_	macro_moyenne	0.8117193644801006	0.7875932724798319	0.799081165610634	_
len=2,8_DT10_rel-freq_	0	0.9751965689778413	0.9795376220562895	0.9773622752346156	13928
len=2,8_DT10_rel-freq_	1	0.6549636803874092	0.6092342342342343	0.6312718786464411	888
len=2,8_DT10_rel-freq_	macro_moyenne	0.8150801246826253	0.7943859281452619	0.8043170769405283	_
len=4,9_DT10_rel-freq_	0	0.9743736169605254	0.980040206777714	0.9771986970684039	13928
len=4,9_DT10_rel-freq_	1	0.6555142503097894	0.5957207207207207	0.624188790560472	888
len=4,9_DT10_rel-freq_	macro_moyenne	0.8149439336351574	0.7878804637492174	0.8006937438144379	_
len=4,4_DT10_rel-freq_	0	0.9731634396355353	0.9815479609419874	0.9773377180440377	13928
len=4,4_DT10_rel-freq_	1	0.6653645833333334	0.5754504504504504	0.6171497584541064	888
len=4,4_DT10_rel-freq_	macro_moyenne	0.8192640114844343	0.7784992056962189	0.797243738249072	_
len=1,4_DT10_rel-freq_	0	0.97462110380326	0.9788196438828259	0.9767158618713282	13928
len=1,4_DT10_rel-freq_	1	0.643719806763285	0.6002252252252253	0.6212121212121213	888
len=1,4_DT10_rel-freq_	macro_moyenne	0.8091704552832725	0.7895224345540256	0.7989639915417248	_
len=1,9_DT10_rel-freq_	0	0.9737782223492426	0.9785324526134406	0.9761495487752471	13928
len=1,9_DT10_rel-freq_	1	0.6353658536585366	0.5867117117117117	0.6100702576112412	888
len=1,9_DT10_rel-freq_	macro_moyenne	0.8045720380038897	0.7826220821625761	0.7931099031932441	_
len=8,8_DT10_rel-freq_	0	0.9712537355912907	0.980040206777714	0.9756271889071545	13928
len=8,8_DT10_rel-freq_	1	0.6351706036745407	0.545045045045045	0.5866666666666667	888
len=8,8_DT10_rel-freq_	macro_moyenne	0.8032121696329158	0.7625426259113794	0.7811469277869105	_
